Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
67105;1,276835341;-1,514971792;0,360962238;-1,723186012;-1,066258592;0,929252514;-1,360308649;0,185834939;-1,878758144;1,43943584;0,434766636;0,150160325;2,073869299;-0,661213349;0,467836147;0,24777167;-0,216216921;0,641234618;-0,039570742;0,02097387;-0,08645822;-0,043061521;-0,171459373;-1,330914721;0,247269427;-0,155019192;0,060614456;0,028665488;125;-1
67590;1,148881173;-0,68794966;0,974817041;-0,413873407;-1,403109462;-0,444162481;-0,697712668;0,071063658;2,413493187;-1,256501943;-1,033675226;0,795322322;-0,636716862;-0,53022102;-0,255355761;-1,137161095;0,428533455;0,019790909;0,960840249;-0,109546492;0,034921832;0,512425756;-0,20739105;0,439245118;0,755054959;-0,47635071;0,099180577;0,033597869;37;-1
64887;0,915685466;-0,893366576;1,109678232;0,429267289;-0,588937694;2,15053841;-1,259164072;0,761877323;-0,702671681;0,656054711;1,806240374;1,289890778;0,515631905;-0,108853853;0,783040786;-2,279247673;0,78277445;-0,091118143;-2,447353691;-0,510070475;-0,171504915;0,095810784;0,140205652;-1,06001905;-0,088924468;-0,292861439;0,149314657;0,030581968;74;-1
143958;1,914891023;-0,44767031;-0,977842708;0,212467738;-0,398216917;-0,804697546;-0,062875175;-0,107425399;0,92894123;-0,037996406;0,715163806;0,932671804;-0,889486321;0,446403908;-0,910814117;-0,307060925;-0,275103038;-0,098642501;0,600165806;-0,199313387;-0,091913636;-0,162911215;0,187907228;0,07502648;-0,145449897;-0,1159173;-0,040180001;-0,059569338;44,86;-1
148771;1,918819297;-0,812119819;-0,820352018;-0,798186878;-0,601888227;-0,585013109;-0,414664169;-0,216386897;1,398744884;-0,452517126;-1,067572991;0,898583139;1,64444231;-0,351799182;1,089818034;0,385191376;-0,835883073;0,154739274;0,291283582;0,131683864;0,203876232;0,630140077;-0,002504558;-0,540893661;-0,235810417;0,731557876;-0,047386725;-0,039906713;100;-1
46355;1,445930083;-1,232723908;0,437841528;-1,402899479;-1,626044737;-0,648549075;-1,10346732;-0,092027302;-1,535729306;1,42715188;-1,069216385;-1,619791021;-0,531034924;-0,169509209;0,923106892;0,016701011;0,312170874;0,229385485;-0,05899895;-0,286758005;-0,386478803;-0,92090798;0,090154449;-0,202301553;0,141349918;-0,379979701;0,026050567;0,030386972;60;-1
62158;-0,586496616;1,217794426;1,063768112;-0,182170122;0,161378021;-0,493012494;0,574186888;0,125017521;-0,387130673;-0,024569612;1,15455986;0,31579665;-0,274108069;-0,250617625;0,272603789;0,671483949;-0,349943504;0,492367033;0,294718553;0,236865945;-0,26909992;-0,687946364;-0,04761177;-0,06198156;-0,106531248;0,08088558;0,346729713;0,143255548;4,49;-1
145845;-0,449834427;0,896579647;0,260506591;-0,923154004;1,29884438;-0,33933858;1,81486003;-0,877118236;0,792432459;-0,802722325;-0,71707058;-0,765002207;-0,639631336;-2,383369315;-0,308547409;-0,125793318;0,652522442;0,310351697;0,14993518;0,006945245;-0,344689117;-0,39211291;-0,308679083;0,34026574;-0,146520183;-0,251471725;-0,729718295;-0,501140826;57;-1
44369;-0,327326758;0,008164367;-0,081064845;-1,846924529;0,056865405;0,11997919;-0,384205988;0,278178727;-3,417249403;1,22192913;-0,339477881;-0,348957123;1,919534231;0,118512364;-0,157246392;-0,502900451;0,259237159;0,999844783;1,930173935;-0,057801202;-0,049256661;0,10824264;-0,367053518;-1,345811801;0,190281016;0,084251525;0,016158468;0,00566593;15;-1
69850;1,125995879;-0,084103398;1,305709808;1,223333345;-0,949965229;0,113692968;-0,701847416;0,263670817;0,694579705;-0,017085185;0,836984388;0,953577586;-0,45862035;-0,084257701;-0,478390981;0,293028608;-0,476738539;0,481786809;0,084447096;-0,165912925;-0,020623878;0,109805154;-0,004702225;0,328289733;0,374527597;-0,4242935;0,067575878;0,025806871;1;-1
72581;1,292696403;0,602321744;-0,887422665;0,560916695;0,59475157;-0,654170144;0,307379817;-0,132555652;-0,408706548;-0,550033625;1,196244556;0,408208781;0,226460186;-1,200838185;0,300267919;0,976431736;0,470838489;0,999923644;0,233358611;-0,01605559;-0,153688394;-0,404812792;-0,20114403;-0,601878521;0,659658135;0,401899026;-0,033921709;0,024855011;0,76;-1
51308;1,318305321;-0,034388817;0,104638115;0,245675335;-0,269963018;-0,435677023;-0,10741654;-0,059667387;0,636688286;-0,202446761;-1,405514057;-0,413306277;-0,873037625;0,201231986;0,470279278;0,189767608;-0,323741965;-0,292381845;0,555688584;-0,142308078;-0,314894527;-0,834025343;-0,02711089;-0,438478306;0,404312279;0,500650677;-0,050856718;-1,54E-04;4;-1
31331;1,494278331;-1,075907778;0,305927542;-1,60605701;-1,273815191;-0,284107226;-1,091800845;0,004992671;-1,968392599;1,596359019;0,591051671;-0,635013951;0,024111443;-0,05036633;0,06822572;0,153536398;0,001252937;0,546229481;0,394687956;-0,30518731;-0,4476534;-1,032971868;0,113014882;-0,427081659;0,159261544;-0,454710183;0,025384505;0,011905943;24;-1
78983;1,253677885;0,160352598;-0,222334936;0,197840867;0,51923572;0,413475603;0,035378593;0,0422643;-0,330522679;0,066743025;0,730786381;1,127447896;1,219651119;0,277956033;0,456259604;0,326400648;-0,811493079;-0,033300247;0,160656423;-0,005913649;0,018641826;0,129463095;-0,211524645;-1,080231387;0,61404802;0,477841476;-0,024922268;-0,01236439;12,19;-1
106473;-0,385600342;1,54826639;0,845719301;2,757517594;1,766423309;0,135407831;1,096293003;-0,166107455;-0,836781175;0,378030681;-0,446098539;-2,885230914;2,546394009;1,571620893;-1,540311052;0,87475781;-0,425984905;0,217634767;-1,957632953;-0,10442885;0,192712911;0,682353807;-0,217262582;0,528645422;-0,150390586;-0,008331918;0,096160699;0,184550969;10,68;-1
159384;-0,847496756;-0,35935929;2,385034373;-2,704425944;0,02474827;1,799903268;-0,838365215;0,759484519;-0,851764818;-0,420140776;0,850730146;-0,037214836;0,621436997;-0,750289937;0,400765419;1,432677379;-0,090836882;-1,221297835;-0,993104382;0,063185932;0,544814823;1,531519601;-0,431240039;-1,59430687;0,290733044;0,044421973;0,103599175;0,039493147;12,5;-1
158062;1,783938408;-0,190894372;-1,06989674;1,769460488;-0,118343567;-0,206228223;-0,19460222;0,03433873;0,902740599;-0,307545998;0,655545798;1,073489123;-0,335650607;-1,344323765;-1,937467039;-0,225069984;0,804970599;0,754039698;-0,141720616;-0,144712321;0,279606829;1,140323786;-0,173734322;-0,025309315;0,397831435;-0,271393142;0,049810194;-0,023001689;62,58;-1
62961;1,218430337;-0,694151941;0,649243153;-0,792647644;-0,975637111;-0,145432103;-0,74464664;0,079419756;-1,042566266;0,692259263;1,81891745;0,53480981;0,715793558;-0,106584709;0,40048965;1,199202319;0,165080305;-1,442359092;0,435152343;0,189812924;0,106413244;0,113834834;0,067197512;0,021059578;0,141797271;-0,40579069;0,025010204;0,020483265;58;-1
151811;-3,036246048;0,082231468;-0,688897374;0,397183626;-1,040036438;-0,231506045;-1,477861904;1,819573448;-0,320004215;-0,992948416;0,115604669;0,935519137;-0,261876658;1,536416808;0,610734037;0,617743644;0,100357352;1,329296637;0,883354096;-0,277550201;0,614165461;0,828750521;-0,497607341;0,822432676;-0,61830199;-0,247328521;-0,686463039;-0,244260207;4,62;-1
84607;1,245859294;-0,208635599;-0,083038683;-0,792676571;-0,621156786;-1,219051838;0,085328718;-0,130222024;1,117632678;-0,791628602;1,251854827;0,755230477;-1,662956621;0,799421257;0,119164108;-0,919754904;0,052114959;0,302710551;1,046659092;-0,217895189;0,0334462;0,241614044;-0,169362478;0,550033627;0,853733693;-0,576326617;0,022538368;0,001398802;7,71;-1
52611;-0,476678643;0,634266445;1,54468084;-0,180924086;0,226315261;0,38956352;0,431003322;0,37689011;-0,603613891;-0,411438472;1,522708769;0,130901366;-1,34363114;0,683564285;0,785573272;-0,125008783;-0,008187528;-0,592057359;-0,384922564;-0,12842433;-0,072617891;-0,334619123;0,085774627;-0,339907125;-0,469067763;0,098839689;0,035347762;0,041451766;24,01;-1
77837;-1,401608615;2,059724454;1,774223426;2,635941904;-0,007456851;0,248443244;0,573142911;-0,255419214;-1,05759917;1,650117874;0,189037142;0,014384064;0,739797921;-0,17746986;1,508617917;-0,598999422;0,265874574;-0,641617427;0,349646661;0,073894171;0,165599266;0,305406445;-0,098516936;0,41608083;-0,40619816;0,002790656;-1,412712087;-0,399567863;7,87;-1
170794;-1,89712362;2,225818254;-1,310461241;-0,700052982;-0,715628797;-1,269804744;-0,108056231;1,144655325;0,293189445;0,159509099;-1,486004864;0,36728365;-0,227769004;0,860805323;-0,394883784;0,260561232;0,032267652;-0,596064269;-0,161896061;0,113992739;-0,272591382;-0,762970527;0,237236518;-0,144984025;-0,212485502;0,173480823;0,296827931;0,144505667;12,53;-1
134545;2,109859327;0,541684811;-3,464362508;0,466942898;1,496247653;-0,998516622;0,623275231;-0,226955082;4,84E-04;-0,838752939;0,956903318;-0,51775155;-1,47058094;-2,006788237;-0,514862414;0,767534933;1,770573415;1,406934315;0,232846774;-0,176795955;-0,074228031;-0,101847992;-0,11750402;-0,113459567;0,412449879;0,704711458;-0,094561009;-0,032120839;0,76;-1
48923;-0,208409793;0,818544046;1,402277658;-0,102479991;0,571396191;-0,475077775;0,766414589;-0,197104004;-0,679896246;-0,328406441;1,369575734;0,730335489;0,667154697;-0,541041571;0,174313891;0,5707378;-0,497347278;0,37292841;0,35065016;0,125142251;-0,22111261;-0,542801275;-0,097479302;-0,028748565;-0,232187019;0,022846951;-0,164729314;-0,197920124;1,98;-1
171814;-0,853722578;0,818496967;0,987559177;-0,803227388;0,74062363;-0,416541381;1,064938895;-0,009018035;0,040096768;-0,989210914;-1,34265946;-1,027139822;-2,169752309;0,538384024;-0,022534624;-0,426844491;-0,113362288;-0,329481192;0,200035371;-0,216074645;-0,249384123;-0,848613781;-0,307758074;0,597318875;0,682197103;-0,452270471;-0,136290844;0,064306529;20;-1
43379;-1,313653919;-0,8510275;1,9335413;-1,643712613;-0,515927732;-0,684542948;0,259196023;0,084495281;-1,589573176;-0,091446658;1,174139096;-0,420560617;-0,316575147;-0,069562686;-0,336871868;1,649114239;-0,266096776;-0,604461066;0,238259684;0,601205504;0,352631428;0,300763667;0,221818374;0,29146402;0,428887794;-0,388114161;-0,055007053;0,075241032;180;-1
73559;1,121805405;-0,861771091;-0,538359247;-0,867308888;1,25243691;3,899296701;-1,134287363;1,034767021;1,066818176;-0,426182509;-0,568657572;0,397747862;-0,072742905;-0,394528127;-0,104260906;0,216566307;-0,352004439;-0,177258328;0,814172386;0,198254827;-0,241802812;-0,758150759;-0,021401151;1,081180244;0,267665067;0,949841976;-0,045638995;0,020610409;83,62;-1
144250;1,753957707;-2,105644152;-1,754811077;-1,258816761;-1,236611414;-1,188497668;-0,15914033;-0,528985845;-1,593258713;1,466175506;-1,055900429;-0,745237788;0,485793955;-0,107113323;-0,459290252;-0,845249203;0,618600562;-0,42084275;0,020828858;0,169941607;-0,128868763;-0,544557464;-0,043248129;-0,1195162;-0,161160227;-0,263003162;-0,074970479;-0,008352583;319;-1
160053;-5,239320862;-6,401387511;1,503999759;1,565598864;5,087923223;-4,154338006;-3,126872426;0,451798903;0,698622506;-0,301025226;-0,804321674;0,911114093;1,279774217;0,063803433;1,359056415;-0,372998213;-0,34953833;0,795025199;0,432709645;2,38579296;0,919901381;0,642498106;1,466568126;0,030491269;0,460602394;-0,406170834;0,130954846;0,358325483;250;-1
83422;1,121540887;-0,033926549;0,440896758;0,426367056;-0,207727761;0,233849514;-0,30919181;0,316657279;0,037209737;0,063119164;1,642328818;0,317814545;-1,52969937;0,836445659;1,026916551;-0,010643169;-0,012134789;-0,741447129;-0,543353837;-0,249001832;-0,167126422;-0,542964078;0,201848337;-0,339070855;-0,019868568;0,14175811;-0,011629671;-9,89E-04;5,49;-1
3487;-2,119537553;1,92843259;0,598933145;-1,593700899;-0,546081096;-0,744134345;0,232032185;0,330812898;1,28970374;1,242508115;-0,151473057;0,19942145;0,011684943;-0,403870298;0,856911223;0,258486931;-0,409864205;-0,914811069;-1,297527045;0,686248038;-0,252720712;-0,259969559;0,108082496;0,088949799;-0,028691478;0,741334284;0,395720398;0,152526574;3,77;-1
172549;2,174498946;-1,49027193;-1,221714541;-1,881751143;-0,395973439;1,034384274;-1,30877779;0,274125967;-1,512298843;1,608604964;0,82472997;0,128650831;0,713539795;-0,214390206;-0,151730632;-1,140293302;0,852706163;-0,841085687;-0,675214269;-0,488822728;-0,07386453;0,409162087;0,219061773;-1,638713737;-0,316721964;-0,049943774;0,056321968;-0,077890202;15;-1
83101;1,112539489;0,097694569;0,12338226;0,707760786;-0,246333614;-0,865494332;0,33203305;-0,212666388;-0,158285887;-0,092453574;0,225038556;0,46761441;0,113361085;0,446177279;1,010992811;-0,386340686;0,102173743;-1,047600145;-0,611157752;-0,033045205;0,025762485;0,024630049;-0,039096479;0,455473133;0,438432196;0,370253727;-0,044322806;0,015730989;58,8;-1
30688;-0,922379551;0,559680866;1,969629203;0,550001925;0,599025439;0,005809475;0,9996572;-0,310841375;0,013935646;0,228968332;0,408295166;-0,458918389;-2,018121759;-0,022518707;-0,879437676;-0,371578669;-0,444467858;0,403630499;0,689369596;-0,041010876;-0,142477356;-0,129756017;-0,459317869;-0,023570619;0,539577611;-0,382912153;-0,575172609;-0,311059445;27,49;-1
155065;0,053993662;0,602507187;-0,434751975;0,437417998;-0,306754406;-0,408158875;-0,038853054;0,553244801;0,466098521;-1,028939327;0,19546537;0,259681105;-1,487035434;-0,972506121;-2,033259872;-0,056479461;1,122496932;0,980957621;0,420494167;-0,27898824;0,333417402;1,141406978;-0,090571601;0,041126342;-0,319783309;0,602319354;-0,093840981;-0,063515271;31,6;-1
38405;1,142395363;-0,153564802;0,658523755;0,510414029;-0,727671977;-0,459323572;-0,198035709;-0,013481475;0,379349263;-0,156038474;1,205561688;1,465718056;0,229593291;-0,070631465;-1,098347241;-0,273043747;-0,063068622;-0,231999446;0,52273875;-0,036147433;-0,014725883;0,144381956;-0,090833333;0,624519663;0,487153944;0,637805971;-0,038221671;0,00328842;27,83;-1
123376;-3,687271651;-3,747941256;2,173192806;1,730840462;3,277605934;-2,518560374;-2,044237182;0,486224224;0,390711012;-0,390756777;-1,500889492;-0,678872686;-1,392734769;0,261050418;0,573296493;-0,04158755;-0,254254421;0,8290497;-0,087753573;1,183481072;0,627391861;0,460765549;0,533402638;-0,010860412;0,921392371;-0,280083315;-0,094834853;0,159993621;125,16;-1
153192;-1,950843879;-0,858635303;1,257841252;-0,835363139;2,488343541;-1,586842228;-0,023883522;0,119497212;-0,618675799;-0,765286814;0,361816821;0,611984509;-0,197737608;0,405348558;-1,147647652;0,334836043;-0,852454799;-0,090501093;0,054954806;0,32851496;-0,123200929;-0,944646473;-0,057878671;-0,417869675;0,664032497;0,24212581;-0,128797327;0,056452123;0,89;-1
44919;-0,807978172;-0,159248708;1,278388979;-2,454595394;-0,625612829;-1,11572607;0,698982099;-0,293152504;-0,296371178;-0,872739455;-0,770446645;0,351192634;0,406288582;-0,186904438;0,033217375;-2,259713074;0,042855383;1,087926203;-0,471045241;-0,497739031;-0,409717959;-0,628662076;-0,088886523;0,356196849;0,24707451;-0,903951129;0,021332625;0,144319565;89,96;-1
164940;2,009290427;0,008156235;-1,636576558;0,348990884;0,300918128;-0,604639534;-0,016675976;-7,44E-04;0,418667931;-0,17973157;1,11774609;0,218171814;-1,364093178;-0,370967573;-0,317301631;0,463628952;0,418764273;0,201141064;0,212029855;-0,240328378;-0,310223439;-0,8829914;0,371658287;0,574449916;-0,371451391;0,152617066;-0,071703568;-0,04215239;1,98;-1
19620;-0,472419457;1,097377134;1,805956887;0,107014006;-0,062139331;-0,638325363;0,521160171;-0,007932041;0,631614411;-0,514316673;2,409917592;-1,863075891;1,435784766;1,808921307;-0,591982548;0,312317752;0,168884087;0,365388303;0,022951408;0,058877377;-0,312511282;-0,640439297;0,012914579;0,451703749;-0,276910935;0,00276945;0,232957557;0,106475564;6,78;-1
134122;2,207248075;-0,542268871;-2,171458706;-1,09496957;0,213820482;-1,107147555;0,172846918;-0,424938409;-1,306166469;1,076524713;1,189101609;0,202651216;0,324866104;0,492474845;-0,770168278;0,62836064;0,076516616;-1,232588573;0,932990827;0,041128879;0,410115212;1,104029672;-0,059500226;0,838516587;0,439226297;0,020877313;-0,088538721;-0,080025739;29,9;-1
36493;-1,190870347;0,701337103;1,506989798;-1,508443165;-0,103544411;0,308465185;0,167863141;0,302552433;0,303244371;-0,153137171;1,457111562;0,22325129;-1,106777035;0,167891357;0,543795074;0,283975965;-0,401127979;-0,371370822;-1,269478966;-0,190219477;0,290982741;0,755920437;-0,054936855;-0,250045448;-0,620301894;0,888152713;-0,220119918;0,165341844;19,99;-1
153649;1,86491648;-0,745557952;-0,26737343;0,185138796;-0,995232579;-0,344115005;-0,792581595;0,159977699;1,454881705;-0,026024908;0,638208515;0,487026047;-1,348082184;0,269029326;-0,001969717;0,274994928;-0,539310019;0,670833218;0,057245056;-0,220685107;0,248752975;0,797862262;0,125775088;0,026333721;-0,285837509;0,106330431;-2,26E-05;-0,048370048;44,22;-1
24053;1,15345986;0,36326663;1,114902855;2,947172122;-0,234818424;0,471409159;-0,368545071;0,029053062;1,4230753;0,042496847;-0,663250841;-2,198198333;1,881605491;0,86790721;-2,135841742;0,074607928;0,54092218;-0,174222233;-0,49573402;-0,176568696;-0,307690546;-0,35411183;-0,118169852;-0,150128758;0,626516592;0,052379906;0,001146008;0,014677067;11,38;-1
53016;-1,77339989;-1,088416962;0,975344205;-0,148708834;-0,013799168;-0,885742329;-0,537627931;0,470948017;-1,673317162;0,064604262;-0,853796651;-0,530291657;-0,501182403;0,570036801;0,723133881;-2,411355667;1,244244157;0,642475382;0,336024693;0,091110955;-0,163715412;-0,6201369;-0,023590849;0,125742532;0,15983432;1,290376798;-0,115912161;-0,220237486;79,99;-1
143658;1,450017517;-1,157557137;0,026061177;1,685832901;-0,920772942;0,717825455;-0,678026555;0,188030864;1,613350138;-0,175583995;-1,456207523;0,997084409;0,851584779;-0,848202808;-0,754725111;0,07197835;-0,40438358;0,044656551;-0,292390534;0,294301567;0,120017347;0,203377866;0,036207549;0,676995128;-0,261298763;-0,740236471;0,056593977;0,028019267;243,34;-1
33532;1,301317131;-0,556250199;0,532097026;-0,775067515;-0,959636994;-0,43451939;-0,678285869;0,071824018;-1,035163982;0,759163242;1,837311518;0,031381076;-0,44163393;0,219785621;0,368008152;1,040504178;0,366824995;-1,530280533;0,457537272;0,020954819;0,044018731;-0,025815494;0,132417565;0,195324817;0,163437689;-0,418019846;0,013609508;0,008116989;14,95;-1
47811;1,27784649;0,582810432;-0,089237672;1,096715628;0,135734445;-1,167872738;0,627937478;-0,419243051;-0,448112076;0,01268391;-0,170457427;0,810973914;1,114157181;0,341431245;0,559273823;-0,269672274;-0,376225054;-0,507742351;-0,260785321;-0,083673106;0,015817065;0,15831811;-0,158565706;0,437123989;0,890433808;-0,300203655;-6,12E-04;0,013357026;1,55;-1
153475;0,074490499;0,834543722;-0,880133266;-0,232836973;0,875289934;-0,939935398;1,131854342;-0,327836094;0,06301744;-0,914124643;-1,187611381;-0,770867255;-0,368974478;-0,894651247;0,813248904;0,298735313;0,279835898;1,026277463;0,083515778;-0,128448092;0,265266813;0,846328638;-0,245752187;-0,735187345;-0,314684746;-0,125677815;0,034042929;0,11883167;63;-1
152237;-1,406817682;0,31538797;1,308156085;-0,516337527;1,313131986;-0,828258384;0,632132389;-0,350986197;0,501428683;-0,480322297;-0,56734936;0,523722575;0,332585323;-0,398350631;-0,195754714;-1,342596289;0,140929372;-0,398093352;0,658937196;-0,05428332;-0,005668258;0,611622158;-0,784872096;1,179757344;1,026586468;-0,263472369;0,00761201;-0,121509644;3,53;-1
150592;0,260476826;0,42275564;-0,615057336;-1,908260577;0,390052332;-1,533804022;1,134418083;-0,581110025;-1,585357695;0,330698656;-0,868445055;-0,914448456;0,184072964;0,130029984;-0,467623335;0,55476436;0,140148299;-1,570741919;0,515059673;-0,029327363;0,374923592;1,000688637;-0,288386076;-0,056908996;0,123359827;-0,069275334;-0,122153612;0,006478126;27,23;-1
29715;-0,968050017;0,928778347;-0,44765791;-1,766848316;2,173565166;3,300421661;-0,199481436;1,341981357;-0,220499083;-0,711527309;-0,646374869;0,067693955;-0,185182091;0,325866704;-0,134686314;0,429522466;-0,62517855;-0,101440729;0,149127618;0,011403047;-0,186553851;-0,700522607;-0,057063387;1,018699111;-0,046356238;0,297907464;0,040553732;0,111225714;1;-1
72299;-1,823247671;2,631862423;0,636531462;2,767273464;-0,951329124;-0,362659316;-0,512238431;1,31355439;-1,625573398;0,785253766;-0,811486857;0,265306628;0,687814381;1,000525637;1,155679789;0,324626658;0,446196648;-0,068480242;0,773874168;0,220163283;-0,124020791;-0,528685179;0,167525777;0,354885524;-0,228404469;-0,026089642;0,218544797;0,132199323;0,9;-1
85090;-5,406487422;4,384330211;-2,612421952;0,036635703;-3,10864105;-0,984131103;-2,323223457;2,700770703;-0,18643226;0,146554005;-0,672265477;1,586604486;0,649094964;1,590195168;0,938161623;0,861343745;1,727186972;-0,524193325;-0,872923937;-0,01858947;0,60843723;-1,061050594;0,541624917;0,319167769;0,321900417;0,138782589;0,20881577;0,005785229;44,99;-1
2299;-0,805550338;0,364981817;2,88424561;1,251178003;-0,342061165;-0,424004931;0,109994663;-0,14129687;0,26730416;-0,173717126;-0,205060718;0,579452719;0,589786407;-0,748283416;0,285710757;-0,580192898;0,068926676;-0,084641953;0,45260679;0,128938361;0,041536271;0,459002356;-0,030392222;0,938079618;-0,195900864;-0,417997225;-0,126347815;-0,028372844;9,99;-1
121142;2,126759702;-1,238295678;-1,811523748;-1,925133321;1,296129671;3,651617995;-1,584588276;0,971537208;-0,082193636;0,72208294;0,063276773;-0,330918532;0,129547884;-0,260568475;0,628014027;1,18110508;0,034247221;-1,646308246;0,492060848;0,066117675;-0,039805095;-0,232932081;0,41779859;0,676314246;-0,462730879;-0,465438717;0,030632623;-0,044813012;20;-1
78050;-0,45588902;1,075197186;1,894581987;0,647718765;0,174758839;0,105410588;0,349629344;0,066590089;-0,446538009;-0,217599617;-0,896089964;0,461901791;1,852720113;-0,371720699;1,42366475;0,310465891;-0,722022299;0,357446047;0,608284306;0,334213214;-0,098910834;-0,118526982;-0,283524421;-0,446009931;0,452262296;-0,310532097;0,289493469;0,060561771;8,99;-1
45240;1,416946505;-0,788855364;0,613401843;-0,805933958;-1,219739274;-0,282736522;-1,110509857;0,05194336;-0,164501772;0,64015428;-1,266470686;-1,530442162;-0,705515912;-0,264744108;1,303884395;1,77849798;-0,181169159;-0,436400956;0,543753277;0,058964389;0,317914626;0,803973048;-0,199363562;-0,443414194;0,496319756;0,005934613;0,027364191;0,016214379;19,99;-1
59008;0,737362913;-1,487670764;0,510779387;-1,022995597;-1,718882922;-0,845099822;-0,37894813;-0,06345247;2,086158608;-1,253250319;-0,602012939;0,116670247;-1,064033068;0,06116934;1,494886385;-0,32964476;-0,004688846;0,39582276;0,596801351;0,406358871;0,267114012;0,354559481;-0,334704984;0,449760824;0,345735429;0,088655179;-0,014345603;0,069011821;280;-1
142729;2,218888193;-0,833750453;-3,533748153;-2,012852171;2,416578335;2,695593259;-0,339119911;0,472206378;-1,134844642;0,939238922;0,182719608;-0,628307045;-0,115066207;0,576722369;0,347539482;0,359851834;0,272354422;-1,829876274;0,521018835;0,067202927;0,358822098;0,884085959;-0,048212978;0,767744972;0,478603785;0,098188792;-0,06385178;-0,083702318;35,03;-1
145034;-0,573349035;-0,178327073;2,212960389;1,593355072;-1,341123414;2,202341994;-2,18343228;-1,939995433;1,443644282;-1,252293458;-2,517149341;-0,519362635;-2,312751646;-0,35231376;-0,835970155;-0,189240183;0,4672016;0,767783519;0,690249387;0,805255752;-1,203997065;0,628914069;-0,480280728;0,45943286;1,428167881;-0,097572838;0,107291756;0,219347276;133;-1
38653;1,135455165;-0,197808211;0,820935877;0,675455305;-0,732528224;-0,109874994;-0,456575461;0,095525266;0,677104263;-0,214446865;-0,427122171;0,291270389;-0,144354551;-0,107168211;0,760570968;-0,139356834;0,055127109;-0,551197344;-0,513210858;-0,097551984;0,124365189;0,50275093;-0,08086851;0,138457804;0,367303786;0,635439723;2,91E-04;0,016616006;28,4;-1
23664;0,343043622;-1,12791305;0,081464401;1,761303176;-0,373600361;0,748892104;0,17616055;0,194697192;1,544615654;-0,494603522;2,034569436;-2,157655121;-0,362273788;2,177388342;-1,029253133;-0,718845106;1,146523667;-0,364539694;-0,75698018;0,403083771;0,037810625;-0,362886836;-0,346195475;-0,370521825;0,332888547;-0,373179761;-0,057848067;0,058355061;389,4;-1
46003;0,587435405;-1,653604039;0,320657168;0,508232992;-0,773703551;1,48515501;-0,588940135;0,269127343;-0,743654481;0,646300959;-0,013613559;0,963110606;1,60944038;-0,364836096;-3,21E-04;-0,905904789;-0,670517446;1,815602058;-0,841938923;0,285595896;-0,166039361;-0,629576761;-0,393759516;-1,347854964;0,25158463;-0,341410285;0,041940634;0,080953531;368;-1
68905;1,17464132;-0,084897002;-0,256066571;-0,21980185;-0,149242226;-0,888967881;0,348766662;-0,191992468;-0,257254306;-0,034703283;1,211562707;0,696074921;-0,309681567;0,721083513;0,192610912;0,303083952;-0,499879126;-0,350086607;0,742078827;0,057121328;-0,318735137;-1,144258394;0,044903721;0,036719864;0,185373749;0,733109472;-0,127804979;-0,004268654;69,95;-1
146192;2,142694528;-1,608357515;-0,883444339;-1,506195304;-1,306458881;-0,444019715;-1,086382235;-0,087264524;-1,037265072;1,473435602;-1,099581482;-1,03860156;-0,330412646;-0,320090818;-0,196059122;-0,512005028;0,631754682;-0,550288234;0,088209795;-0,325534726;-0,614908586;-1,52921489;0,53332216;0,558209588;-0,671496253;-0,695837859;3,42E-04;-0,022284521;86,87;-1
76785;1,123343093;-0,144015473;1,239354048;1,153785526;-0,836335321;0,368676009;-0,87331314;0,314605535;0,81064559;-0,023613093;-0,762505814;-0,390410993;-0,698249248;0,034433836;1,927627125;0,664131595;-0,578189906;0,383340414;-1,062465131;-0,171381334;0,24993469;0,749940239;-0,078098313;-0,292810199;0,30162619;-0,184609451;0,083297628;0,036170867;16,99;-1
146689;2,069464722;0,165505066;-1,658428057;0,440937386;0,367785887;-0,940049128;0,187997065;-0,244110276;0,483969359;-0,378510228;-0,472220099;0,191373504;0,066395877;-0,84245958;0,195346137;0,285301673;0,509754384;-0,343973424;0,014191566;-0,159773642;-0,358144626;-0,923562038;0,353067791;0,639157028;-0,270852181;0,16529074;-0,062264594;-0,029515377;0,89;-1
144292;1,922751024;-0,485822523;-0,241283029;0,393789868;-0,880534931;-0,527184587;-0,667163416;0,152128517;1,288739779;0,057268209;0,661794481;0,281041595;-1,826662199;0,529676834;0,144083894;0,446880826;-0,654540492;0,493431917;0,189073278;-0,325512108;-0,139920663;-0,386538772;0,388937829;-0,016830086;-0,534668266;-0,64197002;0,018579944;-0,042838698;12,58;-1
120893;-1,114969756;1,270621675;3,231638034;4,582318648;-0,472949623;2,501519291;-0,843720426;0,73108487;-0,079631202;1,626782529;-1,960191133;0,247003044;1,356159091;-1,721683375;-1,08696111;-0,429818292;0,52687398;0,362988639;1,568865199;0,681770256;-0,025029013;0,72687536;-0,380702226;0,65139943;0,355566944;0,658485607;0,675528902;0,314767306;21,19;-1
